"name", "region", "exposed", "generationTime", "sensitivity", "migration"
"Tinodes", "Eurasia", "1", "0.5", "-0.05811", "0"
"Tinodes pallidulus", "Eurasia", "1", "0.5", "-0.05811", "0"
"Tinodes sp.", "Eurasia", "1", "0.5", "-0.05811", "0"
"Tinodes unicolor", "Eurasia", "1", "0.5", "-0.05811", "0"
"Tinodes waeneri", "Eurasia", "1", "0.5", "-0.05811", "0"
"Tipula", "Eurasia", "0", "0.5", "-0.35", "0"
"Tipula (Yamatotipula) lateralis", "Eurasia", "0", "0.5", "-0.35", "0"
"Tipula (Yamatotipula) sp.", "Eurasia", "0", "0.5", "-0.35", "0"
"Tipula lateralis", "Eurasia", "0", "0.5", "-0.35", "0"
"Tipulidae", "Eurasia", "0", "0.5", "-0.35", "0"
"Tipulidae", "Eurasia", "0", "0.5", "-0.35", "0"
"Tipulidae sp.", "Eurasia", "0", "0.5", "-0.35", "0"
"Torleya", "Eurasia", "1", "0.5", "-0.29501", "0"
"Torleya major", "Eurasia", "1", "0.5", "-0.29501", "0"
"Triaenodes", "Eurasia", "1", "1", "-0.05811", "0"
"Triaenodes bicolor", "Eurasia", "1", "1", "-0.05811", "0"
"Triaenodes sp.", "Eurasia", "1", "1", "-0.05811", "0"
"Tricholeiochiton", "Eurasia", "1", "0.5", "-0.05811", "0"
"Tricholeiochiton fagesii", "Eurasia", "1", "0.5", "-0.05811", "0"
"Trichoptera", "United Kingdom", "1", "0.93202", "-0.10912", "0"
"Trichoptera", "Finland", "1", "0.94845", "-0.10807", "0"
"Trichoptera", "West Siberia", "1", "0.95636", "-0.12878", "0"
"Trichoptera", "Eurasia", "1", "0.94219", "-0.10859", "0"
"Trichostegia", "Eurasia", "1", "1", "-0.05811", "0"
"Trichostegia minor", "Eurasia", "1", "1", "-0.05811", "0"
"Trocheta", "Eurasia", "1", "1", "-0.40564", "0"
"Trocheta subviridis", "Eurasia", "1", "1", "-0.40564", "0"
"Tubifex", "Eurasia", "1", "0.44444", "-0.92863", "0"
"Tubifex costatus", "Eurasia", "1", "0.5", "-0.92863", "0"
"Tubifex sp.", "Eurasia", "1", "0.33333", "-0.92863", "0"
"Tubifex tubifex", "Eurasia", "1", "0.5", "-0.92863", "0"
"Tubificidae", "Eurasia", "1", "0.3", "-0.92863", "0"
"Tubificidae", "Eurasia", "1", "0.45625", "-0.92863", "0"
"Tubificidae sp.", "Eurasia", "1", "0.3", "-0.92863", "0"
"Turbellaria", "Eurasia", "1", "0.92118", "-0.44238", "0"
"Turbellaria", "Eurasia", "1", "1", "-0.42961", "0"
"Turbellaria", "Eurasia", "1", "1", "-0.42961", "0"
"Turbellaria", "Eurasia", "1", "1", "-0.42961", "0"
"Turbellaria sp.", "Eurasia", "1", "1", "-0.42961", "0"
"Unio", "Eurasia", "1", "1", "-2.09", "0"
"Unio pictorum", "Eurasia", "1", "1", "-2.09", "0"
"Unio sp.", "Eurasia", "1", "1", "-2.09", "0"
"Unio tumidus", "Eurasia", "1", "1", "-2.09", "0"
"Unionidae", "Eurasia", "1", "1", "-2.09", "0"
"Unionidae", "Eurasia", "1", "1", "-2.09", "0"
"Unionidae sp.", "Eurasia", "1", "1", "-2.09", "0"
"Unionoida", "Eurasia", "1", "1", "-2.09", "0"
"Valvata", "Eurasia", "1", "1", "-1.81777", "0"
"Valvata cristata", "Eurasia", "1", "1", "-1.81777", "0"
"Valvata macrostoma", "Eurasia", "1", "1", "-1.81777", "0"
"Valvata piscinalis", "Eurasia", "1", "1", "-1.81777", "0"
"Valvata pulchella", "Eurasia", "1", "1", "-1.81777", "0"
"Valvatidae", "Eurasia", "1", "1", "-1.81777", "0"
"Velia", "Eurasia", "1", "0.75", "-0.56061", "0"
"Velia", "United Kingdom", "1", "0.5", "-0.56061", "0"
"Velia caprai", "Eurasia", "1", "0.5", "-0.56061", "0"
"Velia sp.", "United Kingdom", "1", "0.5", "-0.56061", "0"
"Velia sp.", "Eurasia", "1", "1", "-0.56061", "0"
"Veliidae", "Eurasia", "1", "0.5", "-0.56061", "0"
"Veliidae", "Eurasia", "1", "0.75", "-0.56061", "0"
"Veliidae", "United Kingdom", "1", "0.66667", "-0.56061", "0"
"Veliidae sp.", "Eurasia", "1", "0.5", "-0.56061", "0"
"Veneroida", "Eurasia", "1", "0.85294", "-2.09", "0"
"Viviparidae", "Eurasia", "1", "1", "-1.50151", "0"
"Viviparus", "Eurasia", "1", "1", "-1.50151", "0"
"Viviparus contectus", "Eurasia", "1", "1", "-1.50151", "0"
"Viviparus fasciatus", "Eurasia", "1", "1", "-1.50151", "0"
"Viviparus viviparus", "Eurasia", "1", "1", "-1.50151", "0"
"Wormaldia", "Eurasia", "1", "1.25", "-0.05811", "0"
"Wormaldia", "United Kingdom", "1", "1", "-0.05811", "0"
"Wormaldia mediana", "United Kingdom", "1", "1", "-0.05811", "0"
"Wormaldia occipitalis", "Eurasia", "1", "1", "-0.05811", "0"
"Wormaldia sp.", "Eurasia", "1", "1.5", "-0.05811", "0"
"Wormaldia sp.", "United Kingdom", "1", "1", "-0.05811", "0"
"Wormaldia subnigra", "United Kingdom", "1", "1", "-0.05811", "0"
"Zygoptera", "Eurasia", "1", "1.0532", "-0.41427", "0"
"Zygoptera", "United Kingdom", "1", "1.11111", "-0.40105", "0"
"Acari", "Australia", "1", "0.25", "0.38", "1"
"Aeshnidae", "Australia", "1", "1", "-0.96", "0"
"Ameletopsidae", "Australia", "1", "1", "-0.3", "0"
"Amphipoda", "Australia", "1", "0.25", "0.16", "1"
"Ancylidae", "Australia", "1", "0.5", "-1.16", "0"
"Aphroteniinae", "Australia", "1", "0.25", "-0.39", "1"
"Athericidae", "Australia", "1", "1", "-0.35", "0"
"Atriplectididae", "Australia", "1", "1", "-0.06", "0"
"Atyidae", "Australia", "1", "1", "-0.08", "1"
"Austrocorduliidae", "Australia", "1", "1", "-0.96", "0"
"Austroperlidae", "Australia", "1", "1", "0.38", "0"
"Baetidae", "Australia", "1", "0.75", "0.02", "0"
"Belostomatidae", "Australia", "1", "0.3", "-0.56", "0"
"Blephariceridae", "Australia", "1", "1", "-0.35", "0"
"Caenidae", "Australia", "1", "0.75", "-0.3", "1"
"Calamoceratidae", "Australia", "1", "0.75", "-0.06", "0"
"Calocidae", "Australia", "1", "1", "-0.06", "0"
"Calopterygidae", "Australia", "1", "1", "-0.36", "0"
"Ceinidae", "Australia", "1", "0.25", "0.16", "1"
"Ceratopogonidae", "Australia", "1", "0.25", "-0.35", "0"
"Chironomidae", "Australia", "1", "0.25", "-0.39", "1"
"Chironominae", "Australia", "1", "0.25", "-0.36", "1"
"Chrysomelidae", "Australia", "0", "2", "-1.15", "0"
"Coenagrionidae", "Australia", "1", "1", "-0.24", "0"
"Coleoptera", "Australia", "0", "1", "-1.15", "0"
"Coloburiscidae", "Australia", "1", "1", "-0.3", "0"
"Conoesucidae", "Australia", "1", "1.5", "-0.06", "0"
"Corbiculidae", "Australia", "1", "0.2", "-2.09", "0"
"Cordulephyidae", "Australia", "1", "1", "-0.96", "0"
"Corduliidae", "Australia", "1", "1.5", "-0.96", "0"
"Corixidae", "Australia", "1", "0.3", "-0.29", "1"
"Corophiidae", "Australia", "1", "0.25", "0.16", "1"
"Corydalidae", "Australia", "1", "1", "-0.06", "0"
"Culicidae", "Australia", "1", "0.25", "-0.29", "0"
"Curculionidae", "Australia", "0", "0.375", "-1.15", "0"
"Diamesinae", "Australia", "1", "0.25", "-0.39", "1"
"Diphlebiidae  (formerly amphipterygidae)", "Australia", "1", "1", "-0.36", "0"
"Diptera", "Australia", "1", "0.75", "-0.35", "0"
"Dixidae", "Australia", "1", "1", "-0.35", "0"
"Dolichopodidae", "Australia", "0", "1", "-0.35", "0"
"Dugesiidae", "Australia", "1", "3.5", "-0.43", "0"
"Dytiscidae", "Australia", "0", "1", "-0.81", "1"
"Ecnomidae", "Australia", "1", "0.5", "-0.06", "0"
"Elmidae", "Australia", "1", "2", "-1.15", "1"
"Empididae", "Australia", "1", "1", "-0.35", "0"
"Ephemeroptera", "Australia", "1", "1", "-0.3", "0"
"Ephydridae", "Australia", "0", "0.25", "-0.35", "0"
"Erpobdellidae", "Australia", "1", "0.4", "-0.41", "0"
"Eusiridae", "Australia", "1", "0.25", "0.16", "1"
"Eustheniidae", "Australia", "1", "1", "0.38", "0"
"Gastropoda", "Australia", "1", "0.5", "-0.64", "0"
"Gelastocoridae", "Australia", "0", "0.3", "-0.56", "0"
"Gerridae", "Australia", "0", "1", "-0.56", "1"
"Glacidorbidae", "Australia", "1", "1", "-1.23", "0"
"Glossiphoniidae", "Australia", "1", "0.4", "-0.6", "0"
"Glossosomatidae", "Australia", "1", "1", "-0.06", "0"
"Gomphidae", "Australia", "1", "1.5", "-0.96", "0"
"Gripopterygidae", "Australia", "1", "1", "0.38", "0"
"Gyrinidae", "Australia", "1", "1", "-1.15", "0"
"Haliplidae", "Australia", "1", "1", "-1.83", "0"
"Hebridae", "Australia", "0", "0.3", "-0.56", "0"
"Helicophidae", "Australia", "1", "1", "-0.06", "0"
"Helicopsychidae", "Australia", "1", "0.5", "-0.06", "0"
"Hemicorduliidae", "Australia", "1", "1", "-0.96", "1"
"Hemiptera", "Australia", "0", "0.3", "-0.56", "0"
"Hirudinea", "Australia", "1", "0.4", "-0.6", "0"
"Hydraenidae", "Australia", "1", "1", "-1.15", "0"
"Hydrobiidae", "Australia", "1", "0.3", "-1.82", "0"
"Hydrobiosidae", "Australia", "1", "1", "-0.06", "0"
"Hydrometridae", "Australia", "0", "0.3", "-0.56", "0"
"Hydrophilidae", "Australia", "0", "1", "-0.89", "0"
"Hydropsychidae", "Australia", "1", "1", "-0.5", "1"
"Hydroptilidae", "Australia", "1", "0.25", "-0.06", "0"
"Hymenosomatidae", "Australia", "1", "1", "-0.08", "0"
"Hyriidae", "Australia", "1", "0.5", "-2.09", "0"
"Isopoda", "Australia", "1", "0.75", "-0.56", "0"
"Isostictidae", "Australia", "1", "1", "-0.36", "0"
"Janiridae", "Australia", "1", "0.75", "-0.56", "0"
"Kokiriidae", "Australia", "1", "1", "-0.06", "0"
"Lepidoptera", "Australia", "1", "0.5", "-0.06", "0"
"Leptoceridae", "Australia", "1", "1", "-0.06", "0"
"Leptophlebiidae", "Australia", "1", "0.75", "-0.3", "0"
"Lestidae", "Australia", "0", "1", "-0.68", "0"
"Libellulidae", "Australia", "1", "1", "-1.53", "1"
"Limnephilidae", "Australia", "1", "1", "-0.06", "0"
"Lymnaeidae", "Australia", "1", "0.5", "-0.63", "0"
"Megapodagrionidae", "Australia", "0", "1", "-0.36", "0"
"Mesoveliidae", "Australia", "0", "0.3", "-0.56", "0"
"Nannochoristidae", "Australia", "0", "0.5", "-0.06", "0"
"Naucoridae", "Australia", "1", "1", "-0.56", "0"
"Nematoda", "Australia", "0", "0.1", "-1.1", "0"
"Neoniphargidae", "Australia", "1", "0.25", "0.16", "1"
"Nepidae", "Australia", "1", "0.3", "-0.56", "0"
"Neurorthidae", "Australia", "1", "1", "-0.06", "0"
"Noteridae", "Australia", "1", "1", "-1.15", "0"
"Notonectidae", "Australia", "1", "0.3", "-0.86", "1"
"Notonemouridae", "Australia", "1", "1", "0.38", "0"
"Ochteridae", "Australia", "0", "0.3", "-0.56", "0"
"Odonata", "Australia", "1", "1", "-0.96", "0"
"Odontoceridae", "Australia", "1", "1", "-0.06", "0"
"Oligochaeta", "Australia", "1", "0.25", "-1.1", "0"
"Oniscidae", "Australia", "0", "0.75", "-0.56", "0"
"Oniscigastridae", "Australia", "1", "1", "-0.3", "0"
"Orthocladiinae", "Australia", "1", "0.5", "-0.39", "1"
"Osmylidae", "Australia", "1", "1", "-0.06", "0"
"Palaemonidae", "Australia", "1", "1", "0.26", "0"
"Paracalliopidae", "Australia", "1", "0.25", "0.16", "1"
"Paramelitidae", "Australia", "1", "0.25", "0.16", "1"
"Parastacidae", "Australia", "1", "1", "-0.08", "0"
"Pelecypoda", "Australia", "1", "0.5", "-2.09", "0"
"Perthiidae", "Australia", "1", "0.25", "0.16", "1"
"Philopotamidae", "Australia", "1", "0.75", "-0.06", "0"
"Philorheithridae", "Australia", "1", "1", "-0.06", "0"
"Phreatoicidae", "Australia", "1", "1", "-0.56", "0"
"Physidae", "Australia", "1", "0.5", "-1.67", "0"
"Planorbidae", "Australia", "1", "0.5", "-1.94", "0"
"Plecoptera", "Australia", "1", "1", "0.38", "0"
"Pleidae", "Australia", "1", "0.3", "-0.56", "0"
"Podonominae", "Australia", "1", "0.5", "-0.39", "1"
"Polycentropodidae", "Australia", "1", "1", "-0.06", "0"
"Pomatiopsidae", "Australia", "1", "0.5", "-1.23", "0"
"Protoneuridae", "Australia", "1", "1", "-0.36", "0"
"Psephenidae", "Australia", "1", "2", "-1.15", "0"
"Psychodidae", "Australia", "0", "0.25", "-0.35", "0"
"Ptilodactylidae", "Australia", "0", "2", "-1.15", "0"
"Pyralidae", "Australia", "1", "0.5", "-0.06", "0"
"Richardsonianidae", "Australia", "1", "0.4", "-0.6", "0"
"Saldidae", "Australia", "0", "0.3", "-0.56", "0"
"Scirtidae", "Australia", "1", "1", "-1.15", "0"
"Sialidae", "Australia", "1", "1", "-0.06", "0"
"Simuliidae", "Australia", "1", "0.5", "-0.35", "1"
"Siphlonuridae", "Australia", "1", "1", "-0.3", "0"
"Sisyridae", "Australia", "1", "1", "-0.06", "0"
"Sphaeriidae", "Australia", "1", "0.2", "-2.09", "0"
"Sphaeromatidae", "Australia", "1", "0.75", "-0.56", "0"
"Spongillidae", "Australia", "1", "0.25", "1", "1"
"Stratiomyidae", "Australia", "1", "0.5", "-0.35", "0"
"Subcrustacea", "Australia", "1", "0.25", "-0.08", "0"
"Synlestidae", "Australia", "1", "1", "-0.36", "0"
"Synthemistidae", "Australia", "1", "1", "-0.96", "0"
"Tabanidae", "Australia", "0", "1", "-0.35", "0"
"Talitridae", "Australia", "0", "0.25", "0.16", "1"
"Tanyderidae", "Australia", "1", "1", "-0.35", "0"
"Tanypodinae", "Australia", "1", "0.25", "-0.35", "1"
"Tasimiidae", "Australia", "1", "0.5", "-0.06", "0"
"Telephlebiidae", "Australia", "0", "1", "-0.96", "0"
"Telmatogetoninae", "Australia", "1", "0.25", "-0.39", "1"
"Temnocephalidae", "Australia", "1", "0.1", "-0.43", "0"
"Thaumaleidae", "Australia", "1", "1", "-0.35", "0"
"Thiaridae", "Australia", "1", "0.3", "-1.23", "0"
"Tipulidae", "Australia", "1", "1", "-0.35", "0"
"Trichoptera", "Australia", "1", "1", "-0.06", "0"
"Turbellaria", "Australia", "1", "0.1", "-0.43", "0"
"Veliidae", "Australia", "0", "0.3", "-0.56", "0"
